Row,coelomocyte,endocrine,epithelium,excretory,germline,gland,glia,gonad,hypodermis,intestine,mesoderm,muscle,neuron,pharynx,seam,valve,vulva
RCC0152,716.6605,378.7661,403.8287,230.7302,286.3705,163.8798,752.9787,151.8168,902.86,191.1062,707.641,877.4295,382.1776,1217.1231,282.1632,350.7115,154.4156
RC01975,4,7.9443,6.1308,4,14.9164,7.3166,7.2929,4.3707,62.0548,385.655,4.9813,8.2556,8.4479,4,6.9414,16.1853,5.8302
DMN0030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DMN0031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DMN0032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RMC0023,149.5901,40.4432,21.4355,118.2264,39.2077,13.1608,47.4142,38.4369,96.1953,25.2671,147.2083,250.9847,41.5066,136.029,76.9862,11.6621,57.736
RMC0024,149.5901,40.4432,21.4355,118.2264,39.2077,13.1608,47.4142,38.4369,96.1953,25.2671,147.2083,250.9847,41.5066,136.029,76.9862,11.6621,57.736
RC00424,1,1,1.3874,36.1679,6.4582,2.1055,6.8018,1,335.3856,67.1829,2.9625,1.394,46.2481,7.1377,274.1826,4.0463,1
RC04286,1,20.7216,5.3583,1,17.3747,2.1055,11.1923,2.8533,24.919,40.7098,5.9063,2.261,9.5348,1,36.9096,10.139,8.3208
RC01793,23.86,20.7216,13.2032,129.9491,22.833,5.4221,75.1686,20.2744,309.303,34.0915,16.7002,5.1769,40.6486,7.1377,165.7185,14.7085,54.0756
RC01794,23.86,20.7216,13.2032,129.9491,22.833,5.4221,75.1686,20.2744,309.303,34.0915,16.7002,5.1769,40.6486,7.1377,165.7185,14.7085,54.0756
RC04620,1,1,1.0969,1,1,1,1,1,1,1,1,3.2067,1.4516,50.1014,1,1,1
RCC0157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC09394,2,5.9443,9.1669,213.0076,34.7495,9.3702,2.3136,114.3106,4.2837,19.6488,8.8688,42.3506,8.5027,32.6884,3.8384,3.5232,88.0191
DMN0046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DMN0047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DMN0077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01819,59.15,61.1648,24.0819,130.9491,29.2912,10.1072,269.8223,41.2902,345.4003,57.1525,50.082,39.5923,37.0425,26.5507,763.3326,35.5096,53.2455
RC01326,231.6001,101.608,175.1035,38.1679,177.6639,38.7455,71.3667,126.0597,135.5763,55.9464,140.3769,138.5529,436.9666,487.8767,58.2738,237.5669,103.6607
RC02731,196.3101,49.3319,51.297,48.8905,94.7902,15.6348,290.5205,114.3106,316.6734,88.0378,154.0959,220.8548,59.7342,192.2681,171.6208,75.1117,84.3588
RC00867,231.6001,101.608,175.1035,38.1679,177.6639,38.7455,71.3667,126.0597,135.5763,55.9464,140.3769,138.5529,436.9666,487.8767,58.2738,237.5669,103.6607
RC00875,13.43,2,2,25.4453,18.3747,2.3685,3.568,2.7413,41.0638,10.8244,2,26.9827,3.287,2,7.6377,5.0463,2
RC01787,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC01818,46.72,44.3875,24.1473,36.1679,44.666,38.9565,17.4645,23.2397,8.4522,23.061,36.3255,32.5239,42.3871,1,13.1333,42.1254,77.8682
RC00885,139.1602,21.7216,38.1252,25.4453,45.6659,114.7641,33.3609,53.8927,70.5118,121.1293,42.2318,51.2561,52.1929,20.4131,30.1885,84.2507,152.076
RC00888,116.3001,25.6659,65.6309,13.7226,18.3747,204.312,18.1509,19.7918,4.5241,204.961,83.4449,20.6779,48.1739,2,6.167,38.5559,86.1889
RC05692,69.5801,40.4432,22.1134,1,28.2912,65.4893,12.2899,16.1971,3.1635,40.7098,35.3442,19.0474,18.8148,19.413,2.5933,22.3243,39.4341
RC02732,196.3101,49.3319,51.297,48.8905,94.7902,15.6348,290.5205,114.3106,316.6734,88.0378,154.0959,220.8548,59.7342,192.2681,171.6208,75.1117,84.3588
RC09752,172.4501,95.6637,6.6173,12.7226,50.1242,4.3166,3.6657,46.5914,2.202,7.6183,155.0584,36.8585,297.6869,7.1377,1.2451,256.8912,11.9812
RCC0139,139.1602,21.7216,38.1252,25.4453,45.6659,114.7641,33.3609,53.8927,70.5118,121.1293,42.2318,51.2561,52.1929,20.4131,30.1885,84.2507,152.076
RC01951,46.72,8.8886,7.8764,12.7226,6.4582,12.4238,5.5473,8.0426,4.3655,3.2061,17.6815,9.1962,10.9799,7.1377,9.2114,17.7548,2.8302
RC03161,35.29,1,6.7142,36.1679,28.2912,15.0034,11.9763,9.5252,1.9616,12.0305,15.719,11.2453,10.6186,1,12.1528,22.3243,15.6416
SNK0101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01092,1,1,3.615,1,22.833,2.8426,5.3905,15.4558,20.9526,14.2366,4.9251,6.7531,3.3482,1,10.1919,1,19.3019
RC00955,12.43,4.9443,4.4866,12.7226,17.3747,2.474,2.8817,4.7066,1.9616,3.2061,1,2.5762,2.9192,1,1.4902,4.0463,4.6604
RC00291,1,4.9443,8.9418,1,1,19.057,6.645,19.5331,10.0147,31.8854,30.4379,9.3538,12.2669,7.1377,4.4316,2.5232,30.2831
RC01093,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC01095,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC00801,2,5.9443,3.8402,13.7226,23.8329,3.8425,5.6065,199.9335,5.8463,621.9135,7.8876,241.8182,4.7321,8.1377,3.9609,6.5695,2
RC01100,6550.3948,12.833,1.5811,12.7226,39.2077,1.3685,2.2544,5.0773,2.4424,12.0305,1572.0033,1634.8846,3.2353,25.5507,1.6128,1,4.6604
RC01101,1,4.9443,1.1937,1,1,2.1055,1.3136,1.3707,2.0818,3.2061,2.9625,107.8661,1.429,1,2.4707,1,1
RC01103,1,4.9443,1.1937,1,1,2.1055,1.3136,1.3707,2.0818,3.2061,2.9625,107.8661,1.429,1,2.4707,1,1
RC03634,1,4.9443,1.1937,1,1,2.1055,1.3136,1.3707,2.0818,3.2061,2.9625,107.8661,1.429,1,2.4707,1,1
TCE5092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00494,17.43,53.3318,89.001,3335.2303,76.9571,20.3719,1361.2624,19.3439,319.3513,47.9159,205.1966,42.4889,46.3485,122.6159,103.434,27.3243,143.2646
RC01262,17.43,53.3318,89.001,3335.2303,76.9571,20.3719,1361.2624,19.3439,319.3513,47.9159,205.1966,42.4889,46.3485,122.6159,103.434,27.3243,143.2646
RC03749,23.86,1,16.1087,106.5038,1,17.2144,26.2455,35.1009,43.5494,89.2439,10.8126,15.107,20.8243,43.9638,40.7089,14.7085,13.8114
RC00251,1,1,1.3874,1,1,2.1055,1.3136,5.0773,18.9092,12.0305,1.9813,4.5464,2.4676,1,22.3252,4.0463,2.8302
RC00894,70.58,37.4989,51.3938,25.4453,94.7902,17.4774,19.5621,94.6655,52.8429,43.9159,22.6065,24.3819,57.2506,69.5145,29.9433,62.9264,60.5662
RC00497,46.72,4.9443,12.4284,118.2264,44.666,13.8979,21.2278,33.9889,18.188,12.0305,21.6065,15.4222,17.1213,19.413,17.6679,13.1853,33.9435
RC00899,448.7704,141.0512,307.9826,307.7887,79.4154,66.7523,376.8222,101.2254,592.3215,89.0379,158.0396,146.1186,371.8039,340.5724,332.8046,182.7332,164.0572
RC00115,115.3001,40.4432,343.5607,258.8981,39.2077,45.5897,135.6952,65.8658,244.1567,128.9537,33.3817,61.92,68.1271,449.0507,139.8586,116.7603,162.0571
RC00274,144.1601,168.7171,3782.3345,124.2264,154.3727,31.3217,1494.4486,45.1781,1373.2692,145.9842,150.2645,876.4295,100.9959,20592.7803,45.2382,64.8802,107.6607
RC02743,23.86,1,16.1087,106.5038,1,17.2144,26.2455,35.1009,43.5494,89.2439,10.8126,15.107,20.8243,43.9638,40.7089,14.7085,13.8114
RM00115,1,36.4989,5.2614,1,6.4582,2.8426,3.6657,5.8186,4.0049,3.2061,12.7752,5.4922,11.6798,7.1377,5.2895,5.5695,8.3208
RC01108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC02577,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC00851,37.29,176.5502,81.9332,61.6132,123.0814,50.9063,87.6744,60.0819,143.99,60.3586,52.0633,134.77,67.1919,174.855,189.5339,83.7276,70.7173
RC02241,236.6001,94.775,149.6924,207.2849,57.1241,114.1309,79.9733,81.0204,243.5845,122.7172,111.0328,120.1463,70.4984,308.7463,86.1921,114.6213,180.0383
RC02239,929.8307,307.7128,236.9257,297.066,391.5356,128.1879,489.9375,263.4633,341.3905,321.6781,466.1753,377.716,201.0913,323.1594,178.6457,401.5452,218.1328
RC02240,267.8903,44.4432,118.1216,145.6717,43.2077,43.3251,101.9052,111.0093,90.0989,80.0073,161.021,104.0639,315.9116,103.2029,230.5075,982.87,96.5097
RC01752,26.86,504.9288,70.7302,97.7811,58.5824,47.1156,494.0145,60.7113,253.0464,211.3732,65.8196,148.7735,68.0789,169.7174,146.5353,93.8666,73.5474
RC01036,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC01041,47.72,9.8886,99.7223,213.0076,34.7495,37.3769,225.2898,36.1009,173.64,275.5562,10.8314,17.4467,14.6216,44.9638,636.117,41.6022,93.5097
RC00847,1,1,14.8496,36.1679,22.833,5.0536,7.429,6.9306,425.4125,58.3586,8.8501,134.7402,2.4902,1,14.9717,1,10.151
RC02251,58.15,178.4945,14.6559,36.1679,17.3747,14.2664,61.0562,18.4211,68.7906,14.2366,197.2527,44.2666,45.503,31.6884,54.6806,32.9864,13.8114
RC01011,1,1,2.1622,1,28.2912,5.0536,3.0385,2.8533,28.4047,16.4427,2.9625,3.5219,1.4064,37.8261,3.0835,4.0463,1
RC01351,35.29,83.8308,39.6434,59.6132,61.0407,35.6399,132.8727,93.2948,76.1226,69.389,88.3325,54.3542,30.33,246.5072,67.4266,37.5559,54.0756
RC03755,49.72,7.9443,75.6695,74.3359,47.666,19.846,148.4171,9.56,595.4851,118.7171,9.8876,681.9218,21.3856,96.0652,112.2191,10.0927,33.2831
RCC0079,37.29,176.5502,81.9332,61.6132,123.0814,50.9063,87.6744,60.0819,143.99,60.3586,52.0633,134.77,67.1919,174.855,189.5339,83.7276,70.7173
RCC0080,236.6001,94.775,149.6924,207.2849,57.1241,114.1309,79.9733,81.0204,243.5845,122.7172,111.0328,120.1463,70.4984,308.7463,86.1921,114.6213,180.0383
RCC0081,929.8307,307.7128,236.9257,297.066,391.5356,128.1879,489.9375,263.4633,341.3905,321.6781,466.1753,377.716,201.0913,323.1594,178.6457,401.5452,218.1328
RCC0082,267.8903,44.4432,118.1216,145.6717,43.2077,43.3251,101.9052,111.0093,90.0989,80.0073,161.021,104.0639,315.9116,103.2029,230.5075,982.87,96.5097
RC02250,116.3001,33.5546,46.1639,2,45.666,17.1089,57.8224,27.9463,68.5887,19.6488,33.4004,48.5766,51.064,51.1015,88.5262,44.6485,31.2831
RC02687,116.3001,33.5546,46.1639,2,45.666,17.1089,57.8224,27.9463,68.5887,19.6488,33.4004,48.5766,51.064,51.1015,88.5262,44.6485,31.2831
RC02757,12.43,8.8886,9.8134,24.4453,28.2912,6.8962,6.3314,6.5599,7.6108,5.4122,7.8688,11.4029,11.2508,19.413,8.3535,14.7085,44.9247
SNK0014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01010,168.5901,347.3787,312.8767,594.4096,189.2056,101.0721,395.39,1718.0025,188.9959,8652.462,101.445,2415.975,274.058,1585.1085,122.704,192.1173,135.3023
RC00842,1,1,11.7504,1,28.2912,1,1.4704,1,18.3082,14.2366,4.9251,1.3152,10.0316,1,1.6128,2.5232,1
RM00842,46.72,253.4366,36.0599,223.7302,50.1242,19.057,27.0296,84.7696,251.1281,153.2208,54.9695,339.8821,41.8904,62.3768,218.6637,7.0926,39.4341
RC01013,1,1,1.1937,1,6.4582,2.1055,1.4704,1,1.2404,58.3586,1,2.8914,2.9192,1,1.2451,8.6158,2.8302
RC01310,118.3001,71.0534,107.3396,144.6717,85.8737,45.2731,38.9674,68.1245,41.2608,193.7245,148.2458,74.85,112.6498,96.0652,37.2133,235.5207,58.9059
RC01315,694.8006,379.7662,221.1998,278.6207,412.9103,343.2386,397.8754,920.0871,321.8706,953.2101,616.4023,738.6999,332.5558,506.1522,165.7521,1323.4888,248.7555
RC01318,46.72,162.7172,73.1537,71.3359,33.7495,33.4289,92.1035,65.8658,86.9402,128.9537,59.8758,48.1283,42.2517,105.3406,63.995,74.1118,101.6607
RC02746,369.7602,181.4944,103.4655,156.3943,276.9123,53.3804,88.9881,908.7859,210.0162,103.2745,181.6087,1102.6084,311.1408,402.9493,119.3274,174.5941,146.7552
RC01030,70.58,69.0535,125.872,306.7887,23.8329,44.3786,124.1508,124.6891,313.3079,463.0745,56.9508,93.3406,65.8983,296.6087,102.9881,137.5614,153.9061
RC01023,1,4.9443,1.3874,1,1,1,1,1,1.4808,12.0305,58.8946,1.6305,184.0924,1,1,357.4199,1
RC01026,723.0905,3,6.0024,14.7226,3,5.9481,18.9941,26.7223,14.8995,11.8244,801.7487,120.4267,20.747,15.2754,4.4707,4.5232,3
RC01021,303.1802,163.7729,85.2238,99.7811,33.2912,101.4442,151.8283,110.156,186.4145,105.2745,130.6205,180.6425,234.3631,141.0289,108.8265,115.6677,119.4721
RC01890,69.5801,36.4989,85.7443,1,219.3299,21.6366,21.3846,129.9904,13.7408,45.122,55.9508,81.0707,61.4437,37.8261,49.7782,100.0055,43.0945
RC02057,24.86,37.4989,29.9898,60.6132,29.2912,21.1625,44.4941,131.361,107.2918,94.6561,20.644,52.9899,16.8795,26.5507,27.1244,55.3106,33.1133
RM02055,35.29,60.1648,113.5404,59.6132,33.7495,32.6919,401.3222,88.8469,288.1485,69.389,95.2013,46.3944,80.9068,571.8043,160.3259,58.8802,76.038
RC07377,103.8701,4.9443,31.4111,1,71.9572,6.5277,23.2663,24.7224,82.2526,5.4122,66.7447,20.7813,27.4851,19.413,64.4852,23.8474,32.1133
RC09035,105.87,164.7172,149.4381,178.8397,63.0407,88.8629,102.1005,77.1323,198.3187,179.4879,107.9952,101.1182,50.9576,199.4058,79.2313,127.8993,165.8873
RC02038,13.43,21.7216,28.2465,37.1679,23.833,3.8425,17.0532,50.5567,112.2198,101.2744,19.6627,113.3582,23.2242,8.1377,31.2915,29.417,23.9623
RC01468,291.7502,112.4967,54.8127,99.7811,38.7494,95.9165,126.8964,95.3295,212.0162,222.1977,121.7891,169.1363,224.9251,116.4782,44.7285,71.496,92.0192
RC01470,70.58,69.0535,125.872,306.7887,23.8329,44.3786,124.1508,124.6891,313.3079,463.0745,56.9508,93.3406,65.8983,296.6087,102.9881,137.5614,153.9061
RC03416,174.4501,172.6058,101.497,155.3943,248.6211,43.1676,87.2041,352.5343,201.8044,86.8318,149.2083,255.2701,293.455,395.8116,118.3274,173.5941,145.7552
RC02053,694.8006,379.7662,221.1998,278.6207,412.9103,343.2386,397.8754,920.0871,321.8706,953.2101,616.4023,738.6999,332.5558,506.1522,165.7521,1323.4888,248.7555
RC04480,105.87,164.7172,149.4381,178.8397,63.0407,88.8629,102.1005,77.1323,198.3187,179.4879,107.9952,101.1182,50.9576,199.4058,79.2313,127.8993,165.8873
RC02051,118.3001,71.0534,107.3396,144.6717,85.8737,45.2731,38.9674,68.1245,41.2608,193.7245,148.2458,74.85,112.6498,96.0652,37.2133,235.5207,58.9059
RC01799,115.3001,395.4322,104.8239,47.8906,93.7902,35.2714,123.9348,47.3327,56.2902,36.2976,242.3909,81.0707,217.8027,136.029,74.9027,156.3625,39.4341
RC01801,1,8.8886,6.811,12.7226,66.499,2.474,6.0177,4.336,4.1251,7.6183,2.9625,6.2014,6.1254,13.2754,3.8188,11.6621,4.6604
RC02030,35.29,52.2762,32.1859,24.4453,50.1242,17.2144,29.068,19.9038,26.4816,27.4732,26.5129,25.5098,21.5694,43.9638,25.2666,39.079,22.9623
RC09036,165.0202,288.9912,327.0283,122.2264,146.9144,85.3352,77.2869,124.3532,236.618,102.0683,100.1826,293.4439,175.087,299.6086,131.1125,134.4687,147.7552
RC01321,1,1,3.3244,1,1,2.1055,4.1361,2.4826,2.9231,1,1.9813,3.6795,3.5288,1,1.4902,4.0463,6.4906
RC02037,12.43,20.7216,3.3244,188.5623,22.833,2.1055,29.8521,18.0505,405.0993,192.9305,8.8501,2.1821,4.9739,31.6884,546.7525,1,11.9812
RCC0021,1,28.6103,4.0992,258.8981,39.2077,1.3685,18.0917,4.336,556.1858,521.6392,9.8314,2.655,4.4772,19.413,1192.1449,2.5232,4.6604
RC02029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RM08657,104.8701,187.3831,114.153,84.0585,51.1242,24.4791,115.2129,43.8848,137.8216,50.5342,178.6275,112.3337,120.1103,247.5072,60.7055,209.15,88.0191
RC02055,35.29,60.1648,113.5404,59.6132,33.7495,32.6919,401.3222,88.8469,288.1485,69.389,95.2013,46.3944,80.9068,571.8043,160.3259,58.8802,76.038
RC00748,1,12.833,2.5496,12.7226,6.4582,1,2.568,56.5993,45.4726,71.5951,1,51.7535,5.3352,1,2.5933,2.5232,1
RC01514,1,1,1.2906,1,1,1,1.6272,1.7413,1.4808,3.2061,1,1.394,2.0161,1,1.3677,2.5232,1
RC01513,1,16.7773,9.6197,71.3359,22.833,11.6868,91.9467,14.7145,437.4321,89.2439,23.5691,4.4676,96.9829,1,1511.4094,19.2779,21.1321
RC04173,23.86,8.8886,28.893,36.1679,55.5825,5.0536,133.3431,12.4905,220.3579,87.0378,8.8501,3.0491,221.4379,13.2754,321.8578,192.9184,121.7928
RC00582,241.0302,411.2095,473.5342,129.9491,61.0407,84.6518,327.3104,32.5063,485.8711,263.5257,301.2667,88.4001,445.0368,424.5,155.4236,133.5151,90.6795
RC00585,23.86,24.6659,28.215,36.1679,39.2077,17.9515,34.713,49.1861,45.9533,31.8854,24.5503,91.8677,24.4369,19.413,106.0325,43.6485,48.5851
RC00220,2,5.9443,2.7749,60.6132,12.9165,2.3685,11.7219,2.3707,435.1868,54.9464,3.9625,3.4186,7.0802,8.1377,19.6484,9.6158,2
RC00996,2,5.9443,2.7749,60.6132,12.9165,2.3685,11.7219,2.3707,435.1868,54.9464,3.9625,3.4186,7.0802,8.1377,19.6484,9.6158,2
RM00945,1,24.6659,5.552,83.0585,11.9165,5.0536,9.7811,13.6025,118.5518,241.4647,3.9438,9.8267,11.025,13.2754,22.8154,25.3706,35.7737
RM04125,1,4.9443,12.5252,36.1679,11.9165,3.9481,6.4882,10.6372,46.5543,93.6561,2.9625,9.5115,8.4059,7.1377,12.2754,8.6158,21.1321
RM03425,1,8.8886,1.4843,24.4453,6.4582,1.737,2.7249,1.3707,35.0155,20.8549,1.9813,1.3152,1.6096,1,4.1865,1,1
RM03815,13.43,69.0535,21.5638,95.7811,34.7495,9.0017,17.0532,13.1199,52.7227,93.6561,7.8876,19.4957,11.0993,63.3768,40.4834,37.0327,44.0945
RC00366,1,1,1.0969,1,6.4582,1,1.4704,1,2.202,14.2366,1.9813,1.1576,1.2935,1,1.3677,1,1
RC01290,1,1,1.4843,1,11.9165,1.3685,5.7041,4.7066,88.9836,23.061,3.9438,16.2891,2.0161,31.6884,14.7265,1,2.8302
RC01001,334.4702,22.7216,19.4646,131.9491,35.7494,18.846,49.4142,406.6509,1573.4823,1103.843,24.5878,571.3762,16.4796,1267.3622,1272.2146,9.0927,30.4529
RM02565,1,16.7773,4.0992,176.8396,22.833,4.3166,17.7781,102.5614,383.5842,20.8549,9.8314,8.2505,6.7576,13.2754,127.1126,10.139,13.8114
RM01025,12.43,8.8886,4.3898,12.7226,1,3.2111,4.2929,8.7839,14.7024,5.4122,24.5503,14.0036,5.7867,25.5507,7.7407,11.6621,13.8114
RC00751,35.29,1,19.6922,1,181.1222,5.7906,4.1361,11.3785,10.3753,40.7098,3.9438,11.4817,4.861,25.5507,9.9468,19.2779,8.3208
RC06171,35.29,1,19.6922,1,181.1222,5.7906,4.1361,11.3785,10.3753,40.7098,3.9438,11.4817,4.861,25.5507,9.9468,19.2779,8.3208
RM00371,1,4.9443,8.8449,36.1679,1,1.3685,11.9763,1.3707,103.1667,3.2061,1,1.0788,1.8806,7.1377,6.7602,1,2.8302
RM01465,1,4.9443,2.0654,24.4453,6.4582,1,16.5237,2.112,469.7648,5.4122,3.9438,13.3731,2.1064,1,20.6093,5.5695,1
RM00585,23.86,24.6659,28.215,36.1679,39.2077,17.9515,34.713,49.1861,45.9533,31.8854,24.5503,91.8677,24.4369,19.413,106.0325,43.6485,48.5851
RM00751,35.29,1,19.6922,1,181.1222,5.7906,4.1361,11.3785,10.3753,40.7098,3.9438,11.4817,4.861,25.5507,9.9468,19.2779,8.3208
RM02566,1,16.7773,4.0992,176.8396,22.833,4.3166,17.7781,102.5614,383.5842,20.8549,9.8314,8.2505,6.7576,13.2754,127.1126,10.139,13.8114
RC02529,1,4.9443,141.5303,47.8906,1,2.8426,56.1952,2.4826,390.4354,7.6183,2.9625,5.3345,58.1246,215.8188,229.2037,13.1853,11.9812
RM02529,1,4.9443,141.5303,47.8906,1,2.8426,56.1952,2.4826,390.4354,7.6183,2.9625,5.3345,58.1246,215.8188,229.2037,13.1853,11.9812
RM03758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00945,1,24.6659,5.552,83.0585,11.9165,5.0536,9.7811,13.6025,118.5518,241.4647,3.9438,9.8267,11.025,13.2754,22.8154,25.3706,35.7737
RC00959,162.0201,124.274,103.6932,271.6207,72.9572,31.8493,51.0799,80.951,247.2001,167.4574,53.0257,145.9067,58.5828,382.5362,257.5343,43.1254,51.4152
RC02740,46.72,146.9399,82.8388,153.3943,50.1242,41.9046,174.8963,35.4716,177.4479,64.9768,164.871,120.318,208.9292,203.5435,118.9012,124.3761,57.736
RC03321,46.72,146.9399,82.8388,153.3943,50.1242,41.9046,174.8963,35.4716,177.4479,64.9768,164.871,120.318,208.9292,203.5435,118.9012,124.3761,57.736
RC02739,46.72,146.9399,82.8388,153.3943,50.1242,41.9046,174.8963,35.4716,177.4479,64.9768,164.871,120.318,208.9292,203.5435,118.9012,124.3761,57.736
RC01600,231.6001,101.608,175.1035,38.1679,177.6639,38.7455,71.3667,126.0597,135.5763,55.9464,140.3769,138.5529,436.9666,487.8767,58.2738,237.5669,103.6607
RC01786,231.6001,101.608,175.1035,38.1679,177.6639,38.7455,71.3667,126.0597,135.5763,55.9464,140.3769,138.5529,436.9666,487.8767,58.2738,237.5669,103.6607
RC09085,58.15,24.6659,16.7867,24.4453,6.4582,15.3719,39.4171,17.6798,92.349,7.6183,28.4754,28.5046,14.9312,31.6884,34.581,20.8011,13.8114
RC09086,58.15,24.6659,16.7867,24.4453,6.4582,15.3719,39.4171,17.6798,92.349,7.6183,28.4754,28.5046,14.9312,31.6884,34.581,20.8011,13.8114
RC01602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01070,527.7804,1102.4659,983.2906,1502.4982,340.4113,147.1929,1178.9755,574.6727,1591.2329,1513.1772,916.5378,1096.8256,1501.3976,2800.7822,1448.6791,801.6601,556.5489
RC04780,92.4401,40.4432,83.2262,317.5113,33.7495,18.6885,378.5855,61.0472,276.0087,69.389,315.0044,268.9533,100.144,136.029,234.2286,37.5559,37.6039
RC04779,82.0101,49.3319,71.0545,25.4453,29.2912,14.1608,38.2219,28.6877,34.453,6.4122,116.8079,112.8853,155.672,124.7536,27.002,107.0982,25.7925
RC01015,103.8701,210.0491,359.1536,423.0151,50.1242,30.4808,305.5146,126.6544,162.183,91.45,177.6275,166.8946,477.4601,172.8551,561.8271,215.7658,96.1701
RC01061,1089.8508,2145.7668,808.3446,1774.119,402.452,190.4661,1383.5671,336.1132,1859.7078,743.0429,1068.6712,1201.9875,1906.1828,1397.2535,1410.8476,1351.9984,273.0386
RC01512,115.3001,127.2183,99.0128,223.7302,28.2912,20.531,180.6981,53.2633,209.2999,49.5342,80.4824,138.6019,183.6182,148.3043,88.8744,212.7195,63.2266
RC01518,286.7502,111.441,226.1777,153.3943,88.332,22.7421,165.488,88.1056,206.6555,91.45,206.0841,353.2009,387.6186,363.1231,110.1995,237.0901,125.4532
RC00658,549.6404,1724.6687,1312.7449,997.4246,159.2892,160.5649,439.5825,591.8352,766.7694,338.533,1307.0621,1491.2931,2080.969,933.9274,366.3465,882.9108,359.7181
RC00431,1283.1609,1438.7332,1504.3785,2195.1341,341.4113,129.0305,859.31,665.0023,3204.1829,1840.6797,2763.2949,2209.7529,3088.7917,3556.717,3762.7233,661.006,416.624
RC00200,379.1903,297.8241,390.0805,412.2925,111.1649,73.8595,112.8609,140.2569,319.6783,293.205,451.4188,304.7084,213.4289,732.384,109.116,309.6787,141.0948
RM00209,23.86,52.2762,43.7111,129.9491,11.9165,12.7923,16.21,23.2397,41.7465,38.5037,21.6065,40.8778,16.9633,252.6449,23.6733,22.3243,39.4341
RC00703,92.4401,675.4791,99.4002,59.6132,50.1242,13.1608,197.4762,86.9936,235.743,20.8549,955.7696,280.6171,876.294,105.3406,202.9762,444.2401,59.5662
RC00711,1,1,1.1937,106.5038,1,2.1055,6.645,1.7413,26.2412,12.0305,1,1.2364,1.4064,13.2754,2.7158,5.5695,1
RC00710,26.86,504.9288,70.7302,97.7811,58.5824,47.1156,494.0145,60.7113,253.0464,211.3732,65.8196,148.7735,68.0789,169.7174,146.5353,93.8666,73.5474
RM00710,266.8902,615.3699,78.8656,461.1829,113.1649,52.6433,510.7925,219.7252,713.8782,392.2732,153.1521,188.2572,71.7818,1360.4274,534.065,301.0167,262.0574
RC00754,1249.8709,59.2205,766.7956,226.7302,113.1649,36.7974,190.5975,220.0959,323.8419,198.1366,109.9765,1820.9597,40.7133,9173.6945,448.8869,35.9864,47.9247
RC00235,423.9103,383.5992,104.1459,59.6132,93.7902,27.5327,266.1566,60.6766,127.0857,157.633,70.6697,109.4423,305.5217,86.9275,111.18,110.6677,81.5286
